AÑO,MES,CONGLOME,SEGMENTO,VIVIENDA,HOGAR,CODPERSO,UBIGEO,DOMINIO,ESTRATO,P201,P201P,P203,P203A,P203B,P204,P205,P206,P207,P208A,P208B,P209,P210,P211A,P211D,P212,P213,P214,T211,TICUEST01,ESTRATOSOCIO,OCUPAC_R4,RAMA_R4,CODTAREA,CODTIEMPO,P209A,T209A,FACTOR
2024,10,001781,001782,363,11,03,140105,1,1,3,20240017813631103,3,1,3,1,2, ,2,6, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,26.9330368041992
2024,10,001781,001782,363,11,04,140105,1,1,4,20240017813631104,3,1,3,1,2, ,1,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,26.9330368041992
2024,10,001781,001782,365,11,01,140105,1,1,1,20240017813651101,1,1,1,1,2, ,2,30, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001781,001782,365,11,02,140105,1,1,2,20240017813651102,3,1,3,1,2, ,2,11, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,26.9330368041992
2024,10,001781,001782,365,11,03,140105,1,1,3,20240017813651103,3,1,3,1,2, ,2,7, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,26.9330368041992
2024,10,001781,001782,365,11,04,140105,1,1,4,20240017813651104,3,1,3,1,2, ,2,6, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,26.9330368041992
2024,10,001781,001782,365,11,05,140105,1,1,5,20240017813651105,3,1,3,1,2, ,1,4, , , , , ,5,5,0, ,2,60, , , , ,1,2,26.9330368041992
2024,10,001794,001794,363,11,03,140105,1,1,3,20240017943631103,3,1,3,1,2, ,1,15, ,6,1, ,27,3,3,3, ,2,60,9122,4520,1,0,2,2,53.837646484375
2024,10,001794,001794,363,11,01,140105,1,1,1,20240017943631101,1,1,1,1,2, ,1,37, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001794,001794,363,11,02,140105,1,1,2,20240017943631102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001794,001794,363,11,04,140105,1,1,4,20240017943631104,3,1,3,1,2, ,2,12, ,6,2,9, ,4,4,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001794,001794,363,11,05,140105,1,1,5,20240017943631105,3,1,3,1,2, ,2,10, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001794,001795,370,11,01,140105,1,1,1,20240017943701101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, ,2,60, , , , ,3,3,26.9330368041992
2024,10,001794,001795,370,11,02,140105,1,1,2,20240017943701102,2,1,2,1,2, ,2,43, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001794,001795,370,11,03,140105,1,1,3,20240017943701103,3,1,3,1,2, ,1,16, ,6,2,8, ,3,3,3,8,2,60, , , , ,2,2,26.9330368041992
2024,10,001794,001795,371,11,04,140105,1,1,4,20240017943711104,3,1,3,1,2, ,1,16, ,6,1, ,48,4,4,4, ,2,60,9629,3811,1,1,2,2,26.9330368041992
2024,10,001794,001795,371,11,01,140105,1,1,1,20240017943711101,1,1,1,1,2, ,2,41, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001794,001795,371,11,02,140105,1,1,2,20240017943711102,3,1,3,1,2, ,2,20, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001794,001795,371,11,03,140105,1,1,3,20240017943711103,3,1,3,1,2, ,2,18, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001794,001795,371,11,05,140105,1,1,5,20240017943711105,3,1,3,1,2, ,1,7, , ,2,8, ,5,5,0,8,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001807,371,11,01,140105,1,1,1,20240018073711101,1,1,1,1,2, ,2,43, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001807,001807,371,11,02,140105,1,1,2,20240018073711102,2,1,2,1,2, ,1,36, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001807,001807,371,11,03,140105,1,1,3,20240018073711103,3,1,3,1,2, ,2,12, ,6,2,9, ,3,3,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001807,001807,371,11,04,140105,1,1,4,20240018073711104,3,1,3,1,2, ,1,8, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001807,001808,380,11,01,140105,1,1,1,20240018073801101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,380,11,02,140105,1,1,2,20240018073801102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,380,11,03,140105,1,1,3,20240018073801103,3,1,3,1,2, ,1,9, , ,2,8, ,3,3,0,8,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,380,11,04,140105,1,1,4,20240018073801104,3,1,3,1,2, ,2,8, , ,2,8, ,4,4,0,8,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,380,11,05,140105,1,1,5,20240018073801105,3,1,3,1,2, ,1,3, , , , , ,5,5,0, ,2,60, , , , ,3,3,26.9330368041992
2024,10,001807,001808,381,11,01,140105,1,1,1,20240018073811101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,381,11,02,140105,1,1,2,20240018073811102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001807,001808,381,11,03,140105,1,1,3,20240018073811103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,26.9330368041992
2024,10,001820,001819,391,11,01,140106,1,1,1,20240018203911101,1,1,1,1,2, ,1,48, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001820,001819,391,11,02,140106,1,1,2,20240018203911102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001820,001819,391,11,03,140106,1,1,3,20240018203911103,3,1,3,1,2, ,2,11, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001820,001819,391,11,04,140106,1,1,4,20240018203911104,3,1,3,1,2, ,1,6, , ,2,8, ,4,4,0,8,2,60, , , , ,2,2,53.837646484375
2024,10,001820,001819,391,11,05,140106,1,1,5,20240018203911105,3,1,3,1,2, ,1,1, , , , , ,0,5,0, ,2,60, , , , ,1,2,53.837646484375
2024,10,001820,001818,394,11,01,140106,1,1,1,20240018203941101,1,1,1,1,2, ,2,20, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001820,001818,394,11,02,140106,1,1,2,20240018203941102,2,1,2,1,2, ,1,21, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001820,001818,398,11,01,140106,1,1,1,20240018203981101,1,1,1,1,2, ,2,38, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,26.9330368041992
2024,10,001820,001818,398,11,02,140106,1,1,2,20240018203981102,3,1,3,1,2, ,2,17, ,6,2,8, ,2,2,2,8,2,60, , , , ,2,2,26.9330368041992
2024,10,001833,001833,383,11,01,140106,1,1,1,20240018333831101,1,1,1,1,2, ,2,46, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001833,383,11,02,140106,1,1,2,20240018333831102,3,1,3,1,2, ,1,24, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001833,383,11,03,140106,1,1,3,20240018333831103,5,0,1,1,1, ,2,13, ,6,2,9, ,3,3,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001832,396,11,01,140106,1,1,1,20240018333961101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001832,396,11,02,140106,1,1,2,20240018333961102,2,1,2,1,2, ,2,24, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001832,396,11,03,140106,1,1,3,20240018333961103,3,1,3,1,2, ,1,0,9, , , , ,0,3,0, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001832,396,11,04,140106,1,1,4,20240018333961104,3,1,3,1,2, ,1,13, ,6,2,8, ,4,4,0,8,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001832,396,11,05,140106,1,1,5,20240018333961105,3,1,3,1,2, ,1,13, ,6,2,8, ,5,5,0,8,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,01,140106,1,1,1,20240018334001101,1,1,1,1,2, ,1,36, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,02,140106,1,1,2,20240018334001102,2,1,2,1,2, ,2,38, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,03,140106,1,1,3,20240018334001103,3,1,3,1,2, ,1,18, ,6, , , ,3,3,3, ,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,04,140106,1,1,4,20240018334001104,3,1,3,1,2, ,1,14, ,6,2,9, ,4,4,4,9,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,05,140106,1,1,5,20240018334001105,3,1,3,1,2, ,2,9, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001833,001831,400,11,06,140106,1,1,6,20240018334001106,11,0,1,1,2, ,1,25, ,6, , , ,6,6,6, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001846,393,11,01,140106,1,1,1,20240018463931101,1,0,1,1,2, ,1,46, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001847,398,11,01,140106,1,1,1,20240018463981101,1,1,1,1,2, ,1,25, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001847,398,11,02,140106,1,1,2,20240018463981102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,53.837646484375
2024,10,001846,001847,398,11,03,140106,1,1,3,20240018463981103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,53.837646484375
2024,10,001846,001845,404,11,01,140106,1,1,1,20240018464041101,1,1,1,1,2, ,2,35, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001845,404,11,02,140106,1,1,2,20240018464041102,3,1,3,1,2, ,2,18, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001845,404,11,03,140106,1,1,3,20240018464041103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001845,404,11,04,140106,1,1,4,20240018464041104,6,2,1,1,2, ,1,59, ,2, , , ,4,4,4, ,2,60, , , , ,2,2,53.837646484375
2024,10,001846,001845,404,11,05,140106,1,1,5,20240018464041105,6,2,2,1,2, ,2,56, ,2, , , ,5,5,5, ,2,60, , , , ,2,2,53.837646484375
2024,10,001859,001871,430,11,01,140106,1,1,1,20240018594301101,1,1,1,1,2, ,1,59, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001859,001871,430,11,02,140106,1,1,2,20240018594301102,2,1,2,1,2, ,2,60, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001859,001871,431,11,01,140106,1,1,1,20240018594311101,1,1,1,1,2, ,2,29, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001859,001871,431,11,02,140106,1,1,2,20240018594311102,3,1,3,1,2, ,2,8, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,17.9648323059082
2024,10,001859,001871,432,11,01,140106,1,1,1,20240018594321101,1,0,1,1,2, ,1,28, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,403,11,01,140106,1,1,1,20240018724031101,1,1,1,1,2, ,2,44, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,403,11,02,140106,1,1,2,20240018724031102,3,1,3,1,2, ,1,10, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,403,11,03,140106,1,1,3,20240018724031103,3,1,3,1,2, ,2,5, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,406,11,01,140106,1,1,1,20240018724061101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,406,11,02,140106,1,1,2,20240018724061102,2,1,2,1,2, ,2,31, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,406,11,03,140106,1,1,3,20240018724061103,3,1,3,1,2, ,1,9, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,406,11,04,140106,1,1,4,20240018724061104,3,1,3,1,2, ,2,1, , , , , ,0,4,0, ,2,60, , , , ,1,2,17.9648323059082
2024,10,001872,001872,408,11,01,140106,1,1,1,20240018724081101,1,1,1,1,2, ,2,44, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001872,001872,408,11,02,140106,1,1,2,20240018724081102,3,1,3,1,2, ,2,23, ,6, , , ,2,2,2, ,2,60, , , , ,2,2,17.9648323059082
2024,10,001999,001999,002,11,01,130102,1,1,1,20240019990021101,1,1,1,1,2, ,2,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,002,11,02,130102,1,1,2,20240019990021102,2,1,2,1,2, ,1,28, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,31.1770801544189
2024,10,001999,001999,002,11,03,130102,1,1,3,20240019990021103,3,1,3,1,2, ,1,14, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,002,11,04,130102,1,1,4,20240019990021104,3,1,3,1,2, ,2,10, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,004,11,01,130102,1,1,1,20240019990041101,1,0,1,1,2, ,2,19, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,005,11,01,130102,1,1,1,20240019990051101,1,0,1,1,2, ,2,43, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,005,11,02,130102,1,1,2,20240019990051102,3,1,1,1,2, ,1,23, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,005,11,03,130102,1,1,3,20240019990051103,4,1,2,1,2, ,2,19, ,1, , , ,3,3,3, ,2,60, , , , ,2,2,31.1770801544189
2024,10,001999,001999,005,11,04,130102,1,1,4,20240019990051104,5,0,1,1,2, ,1,4, , , , , ,4,4,0, ,2,60, , , , ,1,1,31.1770801544189
2024,10,001999,001999,005,11,05,130102,1,1,5,20240019990051105,5,0,1,1,2, ,2,1, , , , , ,0,5,0, ,2,60, , , , ,1,1,31.1770801544189
2024,10,002015,002015,011,11,01,130102,1,1,1,20240020150111101,1,1,1,1,2, ,2,33, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002015,002015,011,11,02,130102,1,1,2,20240020150111102,3,1,3,1,2, ,2,11, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,31.1770801544189
2024,10,002015,002015,011,11,03,130102,1,1,3,20240020150111103,3,1,3,1,2, ,1,1, , , , , ,0,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,10,002015,002015,013,11,01,130102,1,1,1,20240020150131101,1,0,1,1,2, ,1,69, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002015,002015,014,11,01,130102,1,1,1,20240020150141101,1,1,1,1,2, ,2,26, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002015,002015,014,11,02,130102,1,1,2,20240020150141102,3,1,3,1,2, ,2,7, , ,2,9, ,2,2,0,9,2,60, , , , ,1,2,31.1770801544189
2024,10,002015,002015,014,11,03,130102,1,1,3,20240020150141103,3,1,3,1,2, ,2,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,10,002015,002015,014,11,04,130102,1,1,4,20240020150141104,11,2,11,1,2, ,2,21, ,5, , , ,4,4,4, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002015,002015,014,11,05,130102,1,1,5,20240020150141105,7,2,3,1,2, ,1,5, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,31.1770801544189
2024,10,002032,002032,016,11,01,130102,1,1,1,20240020320161101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002032,002032,016,11,02,130102,1,1,2,20240020320161102,2,1,2,1,2, ,2,23, ,1, , , ,2,2,2, ,2,60, , , , ,4,4,46.7656211853027
2024,10,002032,002032,016,11,03,130102,1,1,3,20240020320161103,3,1,3,1,2, ,2,1, , , , , ,0,3,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002032,002032,017,11,01,130102,1,1,1,20240020320171101,1,1,1,1,2, ,1,23, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002032,002032,017,11,02,130102,1,1,2,20240020320171102,2,1,2,1,2, ,2,17, ,1,2,8, ,2,2,2,8,2,60, , , , ,2,2,46.7656211853027
2024,10,002032,002033,023,11,01,130102,1,1,1,20240020320231101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002032,002033,023,11,02,130102,1,1,2,20240020320231102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, ,2,60, , , , ,3,3,93.5312423706055
2024,10,002032,002033,023,11,03,130102,1,1,3,20240020320231103,3,1,3,1,2, ,1,2, , , , , ,0,3,0, ,2,60, , , , ,1,1,93.5312423706055
2024,10,002048,002048,026,11,01,130102,1,1,1,20240020480261101,1,1,1,1,2, ,1,36, ,2, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,026,11,02,130102,1,1,2,20240020480261102,2,1,2,1,2, ,2,33, ,2, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,026,11,03,130102,1,1,3,20240020480261103,3,1,3,1,2, ,1,13, ,6,2,9, ,3,3,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,026,11,04,130102,1,1,4,20240020480261104,3,1,3,1,2, ,1,9, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,026,11,05,130102,1,1,5,20240020480261105,3,1,3,1,2, ,1,5, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,01,130102,1,1,1,20240020480271101,1,1,1,1,2, ,2,33, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,02,130102,1,1,2,20240020480271102,3,1,3,1,2, ,1,16, ,6,2,9, ,2,2,2,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,03,130102,1,1,3,20240020480271103,3,1,3,1,2, ,2,14, ,6,2,9, ,3,3,3,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,04,130102,1,1,4,20240020480271104,3,1,3,1,1, ,1,14, ,6,2,9, ,4,4,4,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,05,130102,1,1,5,20240020480271105,3,1,3,1,2, ,1,11, , ,2,9, ,5,5,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,06,130102,1,1,6,20240020480271106,3,1,3,1,2, ,2,9, , ,2,9, ,6,6,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002048,027,11,07,130102,1,1,7,20240020480271107,3,1,3,1,2, ,1,7, , ,2,9, ,7,7,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002048,002047,044,11,01,130102,1,1,1,20240020480441101,1,0,1,1,2, ,2,54, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002065,002065,029,11,01,130102,1,1,1,20240020650291101,1,0,1,1,2, ,1,40, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002065,002066,037,11,01,130102,1,1,1,20240020650371101,1,1,1,1,2, ,2,39, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002065,002066,037,11,02,130102,1,1,2,20240020650371102,3,1,3,1,2, ,2,7, , ,2,9, ,2,2,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002065,002066,037,11,03,130102,1,1,3,20240020650371103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002065,002066,038,11,01,130102,1,1,1,20240020650381101,1,0,1,1,2, ,1,25, ,6, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002081,002081,038,11,01,130102,1,1,1,20240020810381101,1,1,1,1,2, ,2,41, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002081,002081,038,11,02,130102,1,1,2,20240020810381102,2,1,2,1,2, ,1,30, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,46.7656211853027
2024,10,002081,002081,039,11,01,130102,1,1,1,20240020810391101,1,1,1,1,2, ,1,23, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002081,002081,039,11,02,130102,1,1,2,20240020810391102,2,1,2,1,2, ,2,21, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002081,002081,039,11,03,130102,1,1,3,20240020810391103,3,1,3,1,2, ,2,0,7, , , , ,0,3,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002081,002082,048,11,01,130102,1,1,1,20240020810481101,1,1,1,1,2, ,1,41, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002081,002082,048,11,02,130102,1,1,2,20240020810481102,2,1,2,1,2, ,2,29, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002081,002082,048,11,03,130102,1,1,3,20240020810481103,3,1,3,1,2, ,2,8, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,93.5312423706055
2024,10,002081,002082,048,11,04,130102,1,1,4,20240020810481104,3,1,3,1,2, ,1,6, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,93.5312423706055
2024,10,002098,002098,041,11,01,130102,1,1,1,20240020980411101,1,1,1,1,2, ,1,27, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002098,002098,041,11,02,130102,1,1,2,20240020980411102,2,1,2,1,2, ,2,33, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002098,002098,042,11,01,130102,1,1,1,20240020980421101,1,1,1,1,2, ,2,31, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002098,002098,042,11,02,130102,1,1,2,20240020980421102,2,1,2,1,2, ,1,24, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002098,002098,042,11,03,130102,1,1,3,20240020980421103,3,1,3,1,2, ,2,0,8, , , , ,0,3,0, ,2,60, , , , ,4,4,31.1770801544189
2024,10,002098,002098,048,11,01,130102,1,1,1,20240020980481101,1,1,1,1,2, ,1,28, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,31.1770801544189
2024,10,002098,002098,048,11,02,130102,1,1,2,20240020980481102,2,1,2,1,2, ,2,32, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,31.1770801544189
2024,10,002098,002098,048,11,03,130102,1,1,3,20240020980481103,3,1,3,1,2, ,2,0,10, , , , ,0,3,0, ,2,60, , , , ,1,2,31.1770801544189
2024,10,002114,002114,050,11,01,130102,1,1,1,20240021140501101,1,1,1,1,2, ,1,32, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002114,002114,050,11,02,130102,1,1,2,20240021140501102,2,1,2,1,2, ,2,28, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002114,002114,050,11,03,130102,1,1,3,20240021140501103,3,1,3,1,2, ,2,9, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,93.5312423706055
2024,10,002114,002114,050,11,04,130102,1,1,4,20240021140501104,3,1,3,1,2, ,1,7, , ,2,9, ,4,4,0,9,2,60, , , , ,2,2,93.5312423706055
2024,10,002114,002114,050,11,05,130102,1,1,5,20240021140501105,3,1,3,1,2, ,1,2, , , , , ,0,5,0, ,2,60, , , , ,1,2,93.5312423706055
2024,10,002114,002115,063,11,01,130102,1,1,1,20240021140631101,1,1,1,1,2, ,2,31, ,5, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002114,002115,063,11,02,130102,1,1,2,20240021140631102,3,1,3,1,2, ,2,12, ,6,2,9, ,2,2,0,9,2,60, , , , ,2,2,46.7656211853027
2024,10,002114,002115,064,11,01,130102,1,1,1,20240021140641101,1,1,1,1,2, ,1,35, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002114,002115,064,11,02,130102,1,1,2,20240021140641102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, ,2,60, , , , ,1,1,46.7656211853027
2024,10,002131,002131,060,11,01,130103,1,1,1,20240021310601101,1,1,1,1,2, ,1,29, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002131,002131,060,11,02,130103,1,1,2,20240021310601102,2,1,2,1,2, ,2,34, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,93.5312423706055
2024,10,002131,002131,060,11,03,130103,1,1,3,20240021310601103,3,1,3,1,2, ,1,10, , ,2,9, ,3,3,0,9,2,60, , , , ,2,2,93.5312423706055
2024,10,002131,002131,060,11,04,130103,1,1,4,20240021310601104,3,1,3,1,2, ,1,4, , , , , ,4,4,0, ,2,60, , , , ,1,2,93.5312423706055
2024,10,002131,002132,062,11,01,130103,1,1,1,20240021310621101,1,1,1,1,2, ,1,31, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002131,002132,062,11,02,130103,1,1,2,20240021310621102,2,1,2,1,2, ,2,20, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002131,002132,062,11,03,130103,1,1,3,20240021310621103,3,1,3,1,2, ,1,4, , , , , ,3,3,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002131,002132,062,11,04,130103,1,1,4,20240021310621104,3,1,3,1,2, ,1,2, , , , , ,0,4,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002131,002132,062,11,05,130103,1,1,5,20240021310621105,3,1,3,1,2, ,1,1, , , , , ,0,5,0, ,2,60, , , , ,1,2,46.7656211853027
2024,10,002131,002132,063,11,01,130103,1,1,1,20240021310631101,1,1,1,1,2, ,1,44, ,1, , , ,1,1,1, ,2,60, , , , ,2,2,46.7656211853027
2024,10,002131,002132,063,11,02,130103,1,1,2,20240021310631102,2,1,2,1,2, ,2,30, ,1, , , ,2,2,2, ,2,60, , , , ,2,2,46.7656211853027
